topic,wine_id
Topic 248,141136
Topic 248,64888
Topic 248,46317
Topic 248,35251
Topic 248,96879
Topic 248,63990
Topic 248,92001
Topic 248,127329
Topic 249,17133
Topic 249,101967
Topic 249,16756
Topic 249,12107
Topic 249,9510
Topic 249,64718
Topic 249,45090
Topic 249,53341
Topic 249,106450
Topic 249,129916
Topic 249,68121
Topic 249,65274
Topic 249,68054
Topic 249,76749
Topic 249,18290
Topic 249,29193
Topic 249,68234
Topic 249,71978
Topic 249,17714
Topic 249,7771
Topic 249,18770
Topic 249,32384
Topic 249,66631
Topic 249,2685
Topic 249,50996
